IDDECOLONIA,DESCRIPCION
144806,95835
144807,95835
144808,95835
144809,95835
144810,95835
144811,95835
144812,95835
144813,95835
144814,95835
144815,95835
144816,95835
144817,95835
144818,95835
144819,95835
144820,95835
144821,95835
144822,95835
144823,95835
144824,95835
144825,95835
144826,95835
144827,95835
144828,95835
144829,95835
144830,95835
144831,95835
144832,95835
144833,95835
144834,95835
144835,95835
144836,95835
144837,95835
144838,95835
144839,95835
144840,95835
144841,95835
144842,95835
144843,95835
144844,95835
144845,95835
144846,95835
144847,95835
144848,95835
144849,95835
144850,95835
144851,95835
144852,95835
144853,95835
144854,95835
144855,95835
144856,95835
144857,95835
144858,95835
144859,95835
144860,95835
144861,95835
144862,95835
144863,95835
144864,95835
144865,95835
144866,95835
144867,95835
144868,95835
144869,95835
144870,95835
144871,95835
144872,95835
144873,95835
144874,95835
144875,95835
144876,95835
144877,95835
144878,95835
144879,95835
144880,95835
144881,95835
144882,95835
144883,95835
144884,95835
144885,95835
144886,95835
144887,95835
144888,95835
144889,95835
144890,95835
144891,95835
144892,95835
144893,95835
144894,95835
144895,95835
144896,95835
144897,95836
144898,95836
144899,95836
144900,95836
144901,95836
144902,95836
144903,95836
144904,95836
144905,95836
144906,95836
144907,95836
144908,95836
144909,95836
144910,95836
144911,95836
144912,95836
144913,95836
144914,95836
144915,95836
144916,95836
144917,95836
144918,95836
144919,95836
144920,95836
144921,95836
144922,95836
144923,95836
144924,95836
144925,95836
144926,95836
144927,95836
144928,95836
144929,95836
144930,95836
144931,95836
144932,95836
144933,95836
144934,95836
144935,95836
144936,95836
144937,95836
144938,95836
144939,95836
144940,95837
144941,95837
144942,95837
144943,95837
144944,95837
144945,95837
144946,95837
144947,95837
144948,95837
144949,95837
144950,95837
144951,95837
144952,95837
144953,95837
144954,95837
144955,95837
144956,95837
144957,95837
144958,95837
144959,95837
144960,95837
144961,95837
144962,95837
144963,95837
144964,95837
144965,95837
144966,95837
144967,95837
144968,95837
144969,95837
144970,95837
144971,95838
144972,95838
144973,95838
144974,95838
144975,95838
144976,95838
144977,95838
144978,95838
144979,95838
144980,95838
144981,95838
144982,95838
144983,95838
144984,95838
144985,95838
144986,95838
144987,95838
144988,95838
144989,95838
144990,95838
144991,95838
144992,95838
144993,95838
144994,95838
144995,95838
144996,95838
144997,95838
144998,95838
144999,95838
145000,95838
145001,95838
145002,95838
145003,95838
145004,95838
145005,95838
145006,95838
145007,95838
145008,95838
145009,95838
145010,95838
145011,95838
145012,95838
145013,95838
145014,95838
145015,95838
145016,95838
145017,95838
145018,95838
145019,95838
145020,95838
145021,95838
145022,95838
145023,95838
145024,95838
145025,95838
145026,95838
145027,95838
145028,95838
145029,95838
145030,95838
145031,95839
145032,95839
145033,95839
145034,95839
145035,95839
145036,95839
145037,95839
145038,95839
145039,95839
145040,95839
145041,95839
145042,95839
145043,95839
145044,95839
145045,95839
145046,95839
145047,95839
145048,95839
145049,95839
145050,95839
145051,95839
145052,95839
145053,95839
145054,95839
145055,95839
145056,95839
145057,95839
145058,95839
145059,95839
145060,95839
145061,95839
145062,95839
145063,95839
145064,95839
145065,95839
145066,95839
145067,95839
145068,95839
145069,95839
145070,95839
145071,95839
145072,95839
145073,95839
145074,95839
145075,95839
145076,95839
145077,95839
145078,95839
145079,95839
145080,95839
145081,95839
145082,95840
145083,95840
145084,95840
145085,95842
145086,95842
145087,95842
145088,95843
145089,95843
145090,95843
145091,95844
145092,95844
145093,95845
145094,95845
145095,95845
145096,95845
145097,95846
145098,95846
145099,95846
145100,95846
145101,95847
145102,95847
145103,95847
145104,95847
145105,95847
145106,95848
145107,95848
145108,95848
145109,95848
145110,95848
145111,95848
145112,95848
145113,95848
145114,95848
145115,95850
145116,95850
145117,95850
145118,95850
145119,95850
145120,95850
145121,95850
145122,95850
145123,95850
145124,95850
145125,95853
145126,95853
145127,95853
145128,95853
145129,95853
145130,95853
145131,95853
145132,95853
145133,95853
145134,95853
145135,95854
145136,95854
145137,95854
145138,95854
145139,95854
145140,95854
145141,95854
145142,95854
145143,95854
145144,95854
145145,95854
145146,95854
145147,95854
145148,95854
145149,95854
145150,95854
145151,95854
145152,95854
145153,95854
145154,95854
145155,95854
145156,95854
145157,95854
145158,95854
145159,95854
145160,95854
145161,95854
145162,95854
145163,95854
145164,95854
145165,95854
145166,95854
145167,95854
145168,95854
145169,95854
145170,95854
145171,95854
145172,95854
145173,95854
145174,95854
145175,95854
145176,95854
145177,95854
145178,95854
145179,95855
145180,95855
145181,95855
145182,95855
145183,95855
145184,95855
145185,95855
145186,95855
145187,95856
145188,95856
145189,95856
145190,95856
145191,95856
145192,95856
145193,95856
145194,95856
145195,95856
145196,95856
145197,95856
145198,95856
145199,95856
145200,95857
145201,95857
145202,95857
145203,95857
145204,95857
145205,95858
145206,95858
145207,95858
145208,95858
145209,95858
145210,95862
145211,95862
145212,95862
145213,95862
145214,95862
145215,95862
145216,95862
145217,95862
145218,95862
145219,95862
145220,95862
145221,95862
145222,95862
145223,95862
145224,95863
145225,95863
145226,95863
145227,95863
145228,95863
145229,95863
145230,95863
145231,95863
145232,95863
145233,95864
145234,95864
145235,95864
145236,95864
145237,95864
145238,95864
145239,95864
145240,95864
145241,95864
145242,95864
145243,95864
145244,95865
145245,95865
145246,95865
145247,95865
145248,95865
145249,95865
145250,95865
145251,95866
145252,95866
145253,95866
145254,95866
145255,95866
145256,95866
145257,95866
145258,95866
145259,95866
145260,95866
145261,95866
145262,95866
145263,95866
145264,95866
145265,95866
145266,95866
145267,95866
145268,95866
145269,95866
145270,95866
145271,95866
145272,95866
145273,95866
145274,95867
145275,95867
145276,95867
145277,95867
145278,95867
145279,95867
145280,95867
145281,95867
145282,95867
145283,95867
145284,95867
145285,95868
145286,95868
145287,95868
145288,95868
145289,95868
145290,95869
145291,95869
145292,95869
145293,95869
145294,95869
145295,95870
145296,95870
145297,95870
145298,95870
145299,95870
145300,95870
145301,95870
145302,95870
145303,95870
145304,95870
145305,95870
145306,95870
145307,95870
145308,95870
145309,95870
145310,95870
145311,95870
145312,95870
145313,95870
145314,95870
145315,95870
145316,95870
145317,95870
145318,95870
145319,95870
145320,95870
145321,95870
145322,95870
145323,95870
145324,95870
145325,95870
145326,95870
145327,95870
145328,95870
145329,95870
145330,95870
145331,95873
145332,95873
145333,95874
145334,95874
145335,95874
145336,95874
145337,95874
145338,95875
145339,95875
145340,95876
145341,95876
145342,95876
145343,95876
145344,95877
145345,95877
145346,95877
145347,95877
145348,95879
145349,95879
145350,95880
145351,95880
145352,95883
145353,95883
145354,95883
145355,95884
145356,95888
145357,95890
145358,95893
145359,95894
145360,95897
145361,95897
145362,95897
145363,95897
145364,95898
145365,95898
145366,95898
145367,95900
145368,95900
145369,95900
145370,95900
145371,95900
145372,95903
145373,95903
145374,95904
145375,95904
145376,95905
145377,95906
145378,95910
145379,95912
145380,95914
145381,95917
145382,95917
145383,95917
145384,95920
145385,95920
145386,95922
145387,95922
145388,95924
145389,95924
145390,95924
145391,95924
145392,95925
145393,95925
145394,95930
145395,95930
145396,95930
145397,95932
145398,95933
145399,95935
145400,95935
145401,95935
145402,95935
145403,95947
145404,95947
145405,95947
145406,95948
145407,95948
145408,95948
145409,95950
145410,95950
145411,95950
145412,95950
145413,95950
145414,95950
145415,95950
145416,95950
145417,95953
145418,95954
145419,95954
145420,95954
145421,95954
145422,95954
145423,95955
145424,95955
145425,95955
145426,95955
145427,95957
145428,95957
145429,95957
145430,95957
145431,95957
145432,95959
145433,95959
145434,95959
145435,95959
145436,95959
145437,95960
145438,95960
145439,95960
145440,95963
145441,95965
145442,95965
145443,95966
145444,95966
145445,95966
145446,95967
145447,95967
145448,95969
145449,95969
145450,95970
145451,95980
145452,95980
145453,95980
145454,95980
145455,95980
145456,95980
145457,95980
145458,95980
145459,95980
145460,95980
145461,95986
145462,95990
145463,95990
145464,95990
145465,95992
145466,95993
145467,95993
145468,95994
145469,95995
145470,95995
145471,95995
145472,95997
145473,95997
145474,95997
145475,96000
145476,96010
145477,96010
145478,96010
145479,96010
145480,96010
145481,96014
145482,96020
145483,96025
145484,96025
145485,96026
145486,96028
145487,96028
145488,96028
145489,96028
145490,96029
145491,96029
145492,96029
145493,96029
145494,96029
145495,96030
145496,96030
145497,96039
145498,96048
145499,96048
145500,96049
145501,96050
145502,96054
145503,96054
145504,96054
145505,96055
145506,96056
145507,96056
145508,96057
145509,96067
145510,96067
145511,96067
145512,96068
145513,96068
145514,96068
145515,96069
145516,96069
145517,96070
145518,96079
145519,96100
145520,96100
145521,96100
145522,96100
145523,96100
145524,96100
145525,96100
145526,96100
145527,96100
145528,96102
145529,96103
145530,96103
145531,96103
145532,96103
145533,96105
145534,96105
145535,96105
145536,96105
145537,96105
145538,96105
145539,96106
145540,96106
145541,96106
145542,96106
145543,96107
145544,96108
145545,96108
145546,96110
145547,96110
145548,96112
145549,96112
145550,96112
145551,96112
145552,96114
145553,96114
145554,96117
145555,96120
145556,96120
145557,96120
145558,96130
145559,96130
145560,96130
145561,96130
145562,96130
145563,96130
145564,96132
145565,96132
145566,96133
145567,96133
145568,96133
145569,96133
145570,96134
145571,96134
145572,96135
145573,96135
145574,96135
145575,96136
145576,96136
145577,96136
145578,96136
145579,96137
145580,96137
145581,96140
145582,96140
145583,96140
145584,96140
145585,96140
145586,96140
145587,96143
145588,96143
145589,96143
145590,96143
145591,96143
145592,96144
145593,96144
145594,96144
145595,96144
145596,96144
145597,96144
145598,96144
145599,96144
145600,96145
145601,96145
145602,96145
145603,96145
145604,96145
145605,96145
145606,96145
145607,96145
145608,96145
145609,96145
145610,96145
145611,96146
145612,96146
145613,96146
145614,96146
145615,96146
145616,96147
145617,96147
145618,96147
145619,96147
145620,96147
145621,96147
145622,96147
145623,96150
145624,96150
145625,96150
145626,96150
145627,96150
145628,96150
145629,96151
145630,96151
145631,96152
145632,96152
145633,96153
145634,96154
145635,96155
145636,96156
145637,96156
145638,96156
145639,96157
145640,96157
145641,96157
145642,96157
145643,96158
145644,96158
145645,96158
145646,96159
145647,96159
145648,96159
145649,96159
145650,96159
145651,96159
145652,96159
145653,96160
145654,96160
145655,96160
145656,96160
145657,96160
145658,96160
145659,96160
145660,96160
145661,96160
145662,96160
145663,96160
145664,96160
145665,96160
145666,96160
145667,96160
145668,96160
145669,96163
145670,96163
145671,96164
145672,96165
145673,96166
145674,96166
145675,96167
145676,96167
145677,96168
145678,96169
145679,96169
145680,96170
145681,96170
145682,96170
145683,96170
145684,96170
145685,96170
145686,96170
145687,96170
145688,96170
145689,96172
145690,96173
145691,96173
145692,96173
145693,96174
145694,96175
145695,96175
145696,96176
145697,96178
145698,96178
145699,96180
145700,96180
145701,96184
145702,96185
145703,96185
145704,96185
145705,96185
145706,96185
145707,96186
145708,96187
145709,96188
145710,96188
145711,96189
145712,96192
145713,96192
145714,96192
145715,96194
145716,96194
145717,96195
145718,96196
145719,96197
145720,96199
145721,96199
145722,96200
145723,96210
145724,96210
145725,96210
145726,96220
145727,96220
145728,96220
145729,96220
145730,96220
145731,96220
145732,96230
145733,96230
145734,96240
145735,96240
145736,96240
145737,96250
145738,96260
145739,96260
145740,96260
145741,96260
145742,96260
145743,96270
145744,96280
145745,96280
145746,96280
145747,96280
145748,96280
145749,96290
145750,96290
145751,96290
145752,96290
145753,96300
145754,96300
145755,96300
145756,96300
145757,96300
145758,96300
145759,96300
145760,96300
145761,96300
145762,96300
145763,96300
145764,96300
145765,96300
145766,96300
145767,96300
145768,96300
145769,96300
145770,96300
145771,96300
145772,96300
145773,96300
145774,96300
145775,96300
145776,96300
145777,96300
145778,96300
145779,96300
145780,96300
145781,96300
145782,96300
145783,96300
145784,96300
145785,96300
145786,96300
145787,96300
145788,96300
145789,96300
145790,96300
145791,96300
145792,96300
145793,96300
145794,96300
145795,96300
145796,96303
145797,96303
145798,96303
145799,96303
145800,96303
145801,96303
145802,96303
145803,96303
145804,96303
145805,96303
145806,96303
145807,96303
145808,96303
145809,96304
145810,96304
145811,96304
145812,96304
145813,96304
145814,96304
145815,96304
145816,96304
145817,96305
145818,96305
145819,96305
145820,96305
145821,96305
145822,96305
145823,96305
145824,96305
145825,96305
145826,96305
145827,96305
145828,96305
145829,96305
145830,96305
145831,96305
145832,96305
145833,96305
145834,96305
145835,96305
145836,96305
145837,96305
145838,96305
145839,96305
145840,96305
145841,96306
145842,96306
145843,96306
145844,96306
145845,96306
145846,96306
145847,96306
145848,96306
145849,96306
145850,96306
145851,96306
145852,96306
145853,96306
145854,96306
145855,96306
145856,96306
145857,96306
145858,96306
145859,96306
145860,96306
145861,96306
145862,96306
145863,96306
145864,96306
145865,96306
145866,96306
145867,96306
145868,96306
145869,96306
145870,96306
145871,96306
145872,96306
145873,96307
145874,96307
145875,96307
145876,96307
145877,96307
145878,96307
145879,96307
145880,96307
145881,96307
145882,96307
145883,96307
145884,96307
145885,96307
145886,96307
145887,96307
145888,96307
145889,96307
145890,96307
145891,96310
145892,96310
145893,96310
145894,96310
145895,96310
145896,96310
145897,96310
145898,96310
145899,96310
145900,96310
145901,96313
145902,96313
145903,96313
145904,96313
145905,96313
145906,96313
145907,96313
145908,96313
145909,96314
145910,96314
145911,96314
145912,96314
145913,96314
145914,96314
145915,96314
145916,96314
145917,96314
145918,96315
145919,96315
145920,96315
145921,96315
145922,96315
145923,96315
145924,96316
145925,96316
145926,96316
145927,96316
145928,96316
145929,96316
145930,96317
145931,96317
145932,96317
145933,96317
145934,96317
145935,96317
145936,96317
145937,96317
145938,96317
145939,96317
145940,96317
145941,96317
145942,96317
145943,96317
145944,96317
145945,96318
145946,96318
145947,96318
145948,96318
145949,96318
145950,96318
145951,96318
145952,96318
145953,96318
145954,96318
145955,96318
145956,96320
145957,96320
145958,96323
145959,96324
145960,96330
145961,96330
145962,96330
145963,96335
145964,96342
145965,96343
145966,96343
145967,96343
145968,96343
145969,96343
145970,96343
145971,96343
145972,96343
145973,96343
145974,96344
145975,96344
145976,96344
145977,96344
145978,96344
145979,96344
145980,96344
145981,96344
145982,96344
145983,96344
145984,96344
145985,96344
145986,96344
145987,96344
145988,96344
145989,96344
145990,96344
145991,96344
145992,96344
145993,96345
145994,96345
145995,96345
145996,96345
145997,96345
145998,96346
145999,96346
146000,96346
146001,96346
146002,96346
146003,96346
146004,96346
146005,96346
146006,96346
146007,96346
146008,96347
146009,96348
146010,96348
146011,96349
146012,96349
146013,96349
146014,96349
146015,96349
146016,96349
146017,96349
146018,96349
146019,96349
146020,96349
146021,96349
146022,96349
146023,96349
146024,96349
146025,96349
146026,96349
146027,96349
146028,96349
146029,96349
146030,96349
146031,96349
146032,96349
146033,96349
146034,96349
146035,96349
146036,96349
146037,96350
146038,96350
146039,96350
146040,96353
146041,96357
146042,96358
146043,96360
146044,96360
146045,96360
146046,96360
146047,96360
146048,96360
146049,96360
146050,96360
146051,96360
146052,96360
146053,96360
146054,96360
146055,96360
146056,96360
146057,96360
146058,96360
146059,96360
146060,96360
146061,96360
146062,96360
146063,96360
146064,96360
146065,96360
146066,96360
146067,96360
146068,96360
146069,96360
146070,96360
146071,96360
146072,96362
146073,96362
146074,96362
146075,96365
146076,96365
146077,96365
146078,96365
146079,96365
146080,96365
146081,96365
146082,96365
146083,96366
146084,96366
146085,96366
146086,96366
146087,96367
146088,96367
146089,96367
146090,96368
146091,96369
146092,96370
146093,96370
146094,96370
146095,96370
146096,96370
146097,96370
146098,96370
146099,96370
146100,96370
146101,96370
146102,96370
146103,96370
146104,96370
146105,96370
146106,96370
146107,96370
146108,96372
146109,96373
146110,96373
146111,96374
146112,96374
146113,96374
146114,96375
146115,96375
146116,96375
146117,96375
146118,96375
146119,96375
146120,96376
146121,96376
146122,96376
146123,96376
146124,96377
146125,96377
146126,96377
146127,96380
146128,96380
146129,96380
146130,96380
146131,96380
146132,96380
146133,96380
146134,96380
146135,96380
146136,96380
146137,96380
146138,96380
146139,96380
146140,96380
146141,96380
146142,96380
146143,96380
146144,96385
146145,96386
146146,96386
146147,96386
146148,96386
146149,96386
146150,96387
146151,96387
146152,96387
146153,96387
146154,96387
146155,96389
146156,96390
146157,96390
146158,96390
146159,96390
146160,96393
146161,96393
146162,96393
146163,96394
146164,96394
146165,96394
146166,96395
146167,96397
146168,96398
146169,96398
146170,96398
146171,96398
146172,96399
146173,96399
146174,96399
146175,96399
146176,96399
146177,96399
146178,96400
146179,96410
146180,96420
146181,96430
146182,96440
146183,96458
146184,96458
146185,96458
146186,96458
146187,96460
146188,96470
146189,96480
146190,96490
146191,96492
146192,96495
146193,96496
146194,96496
146195,96496
146196,96497
146197,96499
146198,96499
146199,96500
146200,96510
146201,96518
146202,96519
146203,96520
146204,96520
146205,96523
146206,96529
146207,96529
146208,96530
146209,96530
146210,96530
146211,96535
146212,96535
146213,96535
146214,96535
146215,96535
146216,96535
146217,96535
146218,96535
146219,96535
146220,96535
146221,96535
146222,96535
146223,96535
146224,96535
146225,96535
146226,96536
146227,96536
146228,96536
146229,96536
146230,96536
146231,96536
146232,96536
146233,96536
146234,96536
146235,96536
146236,96536
146237,96536
146238,96536
146239,96536
146240,96536
146241,96536
146242,96536
146243,96536
146244,96536
146245,96536
146246,96536
146247,96536
146248,96536
146249,96536
146250,96536
146251,96536
146252,96536
146253,96536
146254,96537
146255,96538
146256,96538
146257,96538
146258,96538
146259,96539
146260,96540
146261,96550
146262,96556
146263,96556
146264,96556
146265,96556
146266,96557
146267,96558
146268,96558
146269,96559
146270,96560
146271,96564
146272,96565
146273,96565
146274,96565
146275,96565
146276,96566
146277,96566
146278,96566
146279,96566
146280,96567
146281,96567
146282,96568
146283,96568
146284,96569
146285,96569
146286,96570
146287,96570
146288,96575
146289,96576
146290,96577
146291,96578
146292,96579
146293,96580
146294,96580
146295,96588
146296,96590
146297,96590
146298,96598
146299,96599
146300,96600
146301,96610
146302,96610
146303,96620
146304,96620
146305,96620
146306,96620
146307,96620
146308,96620
146309,96630
146310,96630
146311,96630
146312,96640
146313,96640
146314,96640
146315,96640
146316,96640
146317,96640
146318,96640
146319,96640
146320,96660
146321,96660
146322,96660
146323,96670
146324,96680
146325,96680
146326,96680
146327,96680
146328,96680
146329,96680
146330,96684
146331,96687
146332,96687
146333,96690
146334,96690
146335,96700
146336,96710
146337,96710
146338,96710
146339,96710
146340,96710
146341,96710
146342,96716
146343,96717
146344,96717
146345,96719
146346,96720
146347,96728
146348,96728
146349,96729
146350,96729
146351,96729
146352,96729
146353,96729
146354,96730
146355,96730
146356,96734
146357,96734
146358,96735
146359,96736
146360,96737
146361,96737
146362,96739
146363,96739
146364,96740
146365,96740
146366,96750
146367,96757
146368,96760
146369,96760
146370,96760
146371,96770
146372,96770
146373,96770
146374,96770
146375,96770
146376,96770
146377,96770
146378,96770
146379,96770
146380,96770
146381,96770
146382,96770
146383,96770
146384,96770
146385,96773
146386,96780
146387,96790
146388,96790
146389,96790
146390,96798
146391,96799
146392,96799
146393,96840
146394,96848
146395,96848
146396,96849
146397,96850
146398,96858
146399,96860
146400,96860
146401,96860
146402,96870
146403,96873
146404,96879
146405,96879
146406,96880
146407,96890
146408,96900
146409,96900
146410,96900
146411,96900
146412,96900
146413,96900
146414,96900
146415,96900
146416,96900
146417,96900
146418,96900
146419,96903
146420,96903
146421,96903
146422,96903
146423,96903
146424,96903
146425,96903
146426,96903
146427,96903
146428,96903
146429,96903
146430,96903
146431,96903
146432,96903
146433,96903
146434,96903
146435,96903
146436,96903
146437,96904
146438,96904
146439,96904
146440,96904
146441,96904
146442,96904
146443,96904
146444,96904
146445,96904
146446,96904
146447,96904
146448,96904
146449,96904
146450,96904
146451,96904
146452,96904
146453,96905
146454,96905
146455,96905
146456,96905
146457,96905
146458,96905
146459,96905
146460,96905
146461,96905
146462,96906
146463,96906
146464,96906
146465,96906
146466,96906
146467,96906
146468,96906
146469,96906
146470,96906
146471,96906
146472,96906
146473,96907
146474,96907
146475,96907
146476,96907
146477,96907
146478,96907
146479,96907
146480,96907
146481,96907
146482,96907
146483,96907
146484,96907
146485,96907
146486,96907
146487,96910
146488,96910
146489,96910
146490,96913
146491,96913
146492,96913
146493,96913
146494,96914
146495,96914
146496,96914
146497,96914
146498,96914
146499,96915
146500,96915
146501,96915
146502,96915
146503,96915
146504,96916
146505,96916
146506,96916
146507,96916
146508,96916
146509,96916
146510,96916
146511,96917
146512,96917
146513,96917
146514,96920
146515,96920
146516,96920
146517,96920
146518,96920
146519,96923
146520,96923
146521,96923
146522,96924
146523,96924
146524,96924
146525,96925
146526,96925
146527,96925
146528,96926
146529,96927
146530,96927
146531,96927
146532,96927
146533,96927
146534,96927
146535,96927
146536,96927
146537,96927
146538,96927
146539,96927
146540,96930
146541,96930
146542,96933
146543,96933
146544,96934
146545,96934
146546,96934
146547,96934
146548,96936
146549,96936
146550,96937
146551,96937
146552,96937
146553,96937
146554,96938
146555,96940
146556,96940
146557,96940
146558,96940
146559,96940
146560,96940
146561,96943
146562,96943
146563,96944
146564,96944
146565,96944
146566,96945
146567,96945
146568,96945
146569,96945
146570,96945
146571,96946
146572,96946
146573,96947
146574,96947
146575,96947
146576,96950
146577,96950
146578,96952
146579,96952
146580,96952
146581,96952
146582,96952
146583,96952
146584,96952
146585,96952
146586,96952
146587,96953
146588,96953
146589,96953
146590,96953
146591,96953
146592,96953
146593,96953
146594,96953
146595,96953
146596,96953
146597,96953
146598,96954
146599,96954
146600,96954
146601,96954
146602,96955
146603,96955
146604,96955
146605,96955
146606,96955
146607,96955
146608,96956
146609,96956
146610,96956
146611,96956
146612,96956
146613,96956
146614,96957
146615,96957
146616,96957
146617,96957
146618,96957
146619,96957
146620,96957
146621,96957
146622,96960
146623,96960
146624,96960
146625,96960
146626,96962
146627,96962
146628,96962
146629,96962
146630,96963
146631,96963
146632,96963
146633,96963
146634,96963
146635,96963
146636,96964
146637,96964
146638,96964
146639,96964
146640,96964
146641,96964
146642,96964
146643,96964
146644,96965
146645,96965
146646,96965
146647,96965
146648,96965
146649,96965
146650,96966
146651,96966
146652,96966
146653,96966
146654,96967
146655,96967
146656,96967
146657,96967
146658,96970
146659,96970
146660,96970
146661,96970
146662,96973
146663,96973
146664,96973
146665,96973
146666,96973
146667,96973
146668,96973
146669,96974
146670,96974
146671,96974
146672,96974
146673,96974
146674,96974
146675,96975
146676,96975
146677,96975
146678,96975
146679,96975
146680,96976
146681,96976
146682,96976
146683,96977
146684,96977
146685,96977
146686,96977
146687,96977
146688,96977
146689,96977
146690,96977
146691,96978
146692,96978
146693,96978
146694,96978
146695,96978
146696,96978
146697,96978
146698,96978
146699,96978
146700,96980
146701,96980
146702,96980
146703,96980
146704,96980
146705,96980
146706,96980
146707,96980
146708,96980
146709,96980
146710,96980
146711,96980
146712,96980
146713,96980
146714,96980
146715,96980
146716,96980
146717,96980
146718,96980
146719,96980
146720,96980
146721,96980
146722,96980
146723,96980
146724,96980
146725,96980
146726,96980
146727,96980
146728,96980
146729,96983
146730,96983
146731,96983
146732,96983
146733,96983
146734,96983
146735,96983
146736,96983
146737,96983
146738,96983
146739,96983
146740,96984
146741,96984
146742,96984
146743,96984
146744,96984
146745,96984
146746,96984
146747,96984
146748,96984
146749,96984
146750,96984
146751,96984
146752,96984
146753,96984
146754,96984
146755,96984
146756,96984
146757,96984
146758,96984
146759,96984
146760,96984
146761,96984
146762,96985
146763,96985
146764,96985
146765,96985
146766,96985
146767,96985
146768,96985
146769,96985
146770,96985
146771,96985
146772,96986
146773,96986
146774,96986
146775,96986
146776,96986
146777,96986
146778,96986
146779,96986
146780,96986
146781,96986
146782,96986
146783,96986
146784,96986
146785,96987
146786,96987
146787,96987
146788,96987
146789,96987
146790,96987
146791,96987
146792,96987
146793,96987
146794,96987
146795,96988
146796,96988
146797,96988
146798,96988
146799,96988
146800,96988
146801,96988
146802,96988
146803,96988
146804,96988
146805,96988
146806,96988
146807,96988
146808,96988
146809,96988
146810,96989
146811,96989
146812,96989
146813,96989
146814,96989
146815,96989
146816,96989
146817,96989
146818,96989
146819,96989
146820,96989
146821,96989
146822,96989
146823,96989
146824,96989
146825,96990
146826,96990
146827,96990
146828,96990
146829,96990
146830,96990
146831,96990
146832,96990
146833,96990
146834,96990
146835,96990
146836,96990
146837,96990
146838,96990
146839,96990
146840,96990
146841,96990
146842,96990
146843,96990
146844,96990
146845,96990
146846,96990
146847,96990
146848,96990
146849,96993
146850,96993
146851,96993
146852,96993
146853,96993
146854,96993
146855,96993
146856,96993
146857,96993
146858,96993
146859,96993
146860,96993
146861,96993
146862,96993
146863,96993
146864,96993
146865,96993
146866,96993
146867,96993
146868,96993
146869,96993
146870,96993
146871,96993
146872,96993
146873,96993
146874,96993
146875,96993
146876,96993
146877,96993
146878,96993
146879,96993
146880,96993
146881,96993
146882,96993
146883,96994
146884,96994
146885,96994
146886,96994
146887,96994
146888,96994
146889,96994
146890,96994
146891,96994
146892,96994
146893,96994
146894,96994
146895,96994
146896,96994
146897,96994
146898,96994
146899,96994
146900,96994
146901,96994
146902,96994
146903,96994
146904,96994
146905,96994
146906,96994
146907,96994
146908,96994
146909,96994
146910,96995
146911,96995
146912,96995
146913,96995
146914,96995
146915,96995
146916,96995
146917,96995
146918,96995
146919,96995
146920,96995
146921,96995
146922,96995
146923,96995
146924,96995
146925,96995
146926,96995
146927,96995
146928,96995
146929,96995
146930,96995
146931,96995
146932,96995
146933,96995
146934,96995
146935,96995
146936,96995
146937,96995
146938,96995
146939,96995
146940,96995
146941,96995
146942,96995
146943,96995
146944,96995
146945,96995
146946,96995
146947,96995
146948,96995
146949,96995
146950,96995
146951,96995
146952,96995
146953,96995
146954,96996
146955,96996
146956,96996
146957,96996
146958,96996
146959,96997
146960,96997
146961,96997
146962,96997
146963,96997
146964,96997
146965,96997
146966,96997
146967,96997
146968,96997
146969,96997
146970,96997
146971,96997
146972,96997
146973,96997
146974,96997
146975,96997
146976,96997
146977,96997
146978,96998
146979,96998
146980,96998
146981,96998
146982,96998
146983,96998
146984,96998
146985,96998
146986,96998
146987,96998
146988,96998
146989,96998
146990,96998
146991,96998
146992,96998
146993,96998
146994,96998
146995,96998
146996,96998
146997,96998
146998,96998
146999,96998
147000,96998
147001,96998
147002,96998
147003,96998
147004,96998
147005,96998
147006,96998
147007,96998
147008,96998
147009,96998
147010,96998
147011,96998
147012,96998
147013,96998
147014,96998
147015,96998
147016,96998
147017,96998
147018,96998
147019,97000
147020,97000
147021,97000
147022,97000
147023,97000
147024,97000
147025,97000
147026,97000
147027,97003
147028,97050
147029,97050
147030,97059
147031,97060
147032,97069
147033,97070
147034,97070
147035,97070
147036,97080
147037,97088
147038,97089
147039,97098
147040,97099
147041,97100
147042,97100
147043,97100
147044,97100
147045,97107
147046,97108
147047,97109
147048,97109
147049,97110
147050,97113
147051,97113
147052,97113
147053,97114
147054,97114
147055,97115
147056,97115
147057,97115
147058,97115
147059,97115
147060,97115
147061,97116
147062,97116
147063,97117
147064,97117
147065,97117
147066,97117
147067,97117
147068,97118
147069,97118
147070,97118
147071,97119
147072,97119
147073,97119
147074,97119
147075,97120
147076,97120
147077,97120
147078,97120
147079,97125
147080,97125
147081,97127
147082,97127
147083,97128
147084,97128
147085,97128
147086,97129
147087,97130
147088,97130
147089,97130
147090,97130
147091,97130
147092,97130
147093,97130
147094,97130
147095,97130
147096,97130
147097,97130
147098,97130
147099,97130
147100,97133
147101,97133
147102,97133
147103,97133
147104,97134
147105,97134
147106,97134
147107,97135
147108,97136
147109,97137
147110,97138
147111,97138
147112,97138
147113,97138
147114,97138
147115,97138
147116,97138
147117,97138
147118,97138
147119,97138
147120,97138
147121,97138
147122,97138
147123,97138
147124,97139
147125,97139
147126,97139
147127,97140
147128,97140
147129,97140
147130,97142
147131,97142
147132,97142
147133,97142
147134,97143
147135,97143
