IDDEMUNICIPIO,DESCRIPCION
20010001,Rancho Angélica (Piedras Pintas)
20010001,Las Orquídeas
20010001,Castillo de Ferrer
20010001,Lucio Blanco [Granjas Agrícolas]
20010001,San Antonio [Viñedos]
20010001,Los Olivos
20010001,Arjona [Rancho]
20010001,Casa de los Abuelos
20010001,Rancho Carrillo
20010001,Chivatillo (Los Galván)
20010001,El Secreto
20010001,Rancho Luis
20010001,Los Compadres
20010001,Don Tomas [Rancho]
20010001,Douma
20010001,Mi Ranchito
20010001,San Marcos [Rancho]
20010001,Familia Alarcón
20010001,Los Medina
20010001,El Amigo
20010001,El Tigrito
20010001,Aurora Cárdenas
20010001,Los Gringos
20010001,La Soledad
20010001,La Morita
20010001,Tierra Santa [Vivero]
20010001,Villanueva [Rancho]
20010001,Parcela Ochenta y Cinco
20010001,Punta Norte
20010001,La Colorada
20010001,San Agustín
20010001,El Wuaile
20010001,Las Isabeles
20010001,Cuestamar [Vivero]
20010001,La Cuesta [Granja]
20010001,La Curvita (Familia Martínez)
20010001,La Victoria II
20010001,Panchito [Rancho]
20010001,La Fortuna [Rancho]
20010001,San Pedro Mártir [Observatorio]
20010001,Rancho Preciado
20010001,Las Brisas
20010001,Las Joyitas
20010001,Las Minitas
20010001,Baja Mar San Diego
20010001,Ejido Ensenada
20010001,Domecq [Compañía Vinícola]
20010001,San Pedro
20010001,El Dorado
20010001,El Retoño
20010001,UMA [Rancho]
20010001,El Jonuco (Ting Loya)
20010001,Yo Kaxis
20010001,Basachachil
20010001,El Conquistador
20010001,Zitácuaro (Los Olivos)
20010001,Kilómetro Siete
20010001,Padilla
20010001,Familia Romero
20010001,El Pinalito
20010001,Ejido Ruiz Cortínez (Parcela 8)
20010001,El Tío Gabriel
20010001,Rancho Loza
20010001,Playa Saldamando
20010001,Rancho Villanueva
20010001,Ingeniero Cuauhtémoc Cárdenas Solórzano
20010001,Rancho Constancia de García
20010001,Cerro Rayado [Agrícola]
20010001,Miguel Montoya Barrios
20010001,Los Pirules (Parcela Tres)
20010001,San Juan (Parcela Cuatro)
20010001,San Ignacio de Loyola [Agrícola y Ganadera]
20010001,Rancho Molina (El Coyote) [Empaque]
20010001,San Francisco (La Cebollera)
20010001,Rancho Viento Negro (Parcela Once)
20010001,El Chiripa
20010001,Rincón San Miguel
20010001,Lázaro Cárdenas [Cooperativa]
20010001,Hogar de Niños el Oasis
20010001,El Tularcito
20010001,Rancho Ojos Negros
20010001,La Reina
20010001,Los Velázquez
20010001,Mata Cuervo
20010001,Genesis [Rancho]
20010001,Rancho Juan Vargas
20010001,Rancho Villarreal
20010001,La Tinaja
20010001,El Conejo
20010001,El Veladero (Ejido Nacionalista)
20010001,Preciado
20010001,Tres Potrillos
20010001,Estación San Vicente
20010001,La Mantequilla
20010001,Cuatro Casas
20010001,Ibarra
20010001,Tukipa
20010001,Los Frenos
20010001,San Gregorio
20010001,Arroyo Seco [Rancho]
20010001,El Alamar
20010001,San Miguel
20010001,El Poste
20010001,Los Casián
20010001,Gallo los Amarillos
20010001,Rancho Aguacaliente (Baja Country Club)
20010001,Casa Grande
20010001,El Apache Catorce
20010001,Corona del Valle
20010001,Pelayo [Rancho]
20010001,Rancho Llamas
20010001,Las Muñecas (Parcela Uno)
20010001,Rancho Dolores
20010001,Familia Guerrero
20010001,Arroyo de las Cruces
20010001,El Capricho
20010001,San Agustín
